Player,PTS,WS,HOF,VALUE,G,WS/48,Year,AST,STL,BLK,TOV,FG%,FT%,OWS,DWS,Pos,TRB,PPG,MVP,APG,SPG,BPG,TPG,RPG
Chris Morris,8184.0,37.300000000000004,NOHOF,0,747.0,0.09890909090909092,1989.0,1182.0,917.0,540.0,1171.0,0.43681818181818177,0.7467272727272726,14.900000000000002,22.5,SF,3544.0,10.95582329317269,0,1.5823293172690762,1.2275769745649263,0.7228915662650602,1.5676037483266398,4.744310575635877
Chris Mullin*,17911.0,93.09999999999998,HOF,1,986.0,0.12868749999999998,1986.0,3450.0,1530.0,549.0,2315.0,0.48993749999999997,0.8646249999999999,69.3,23.700000000000003,SG,4034.0,18.16531440162272,0,3.4989858012170387,1.5517241379310345,0.5567951318458418,2.347870182555781,4.0912778904665315
Chris Munk,13.0,0.0,NOHOF,0,11.0,0.048,1991.0,1.0,1.0,2.0,5.0,0.429,0.583,0.0,0.1,PF,14.0,1.1818181818181819,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.45454545454545453,1.2727272727272727
Chris Owens,4.0,0.0,NOHOF,0,1.0,-0.032,2003.0,0.0,0.0,0.0,1.0,0.667,,0.0,0.0,SF,1.0,4.0,0,0.0,0.0,0.0,1.0,1.0
Chris Paul,15610.0,154.7,NOHOF,0,834.0,0.24924999999999997,2006.0,8251.0,1911.0,90.0,2024.0,0.4719166666666666,0.8664999999999999,114.80000000000001,39.900000000000006,PG,3684.0,18.717026378896882,0,9.893285371702637,2.29136690647482,0.1079136690647482,2.4268585131894485,4.41726618705036
Chris Porter,440.0,0.2,NOHOF,0,51.0,0.008,2001.0,61.0,45.0,6.0,59.0,0.389,0.667,-0.1,0.3,SF,189.0,8.627450980392156,0,1.196078431372549,0.8823529411764706,0.11764705882352941,1.1568627450980393,3.7058823529411766
Chris Quinn,1092.0,5.3,NOHOF,0,241.0,0.031833333333333345,2007.0,455.0,102.0,8.0,137.0,0.36133333333333334,0.8088333333333333,3.3999999999999995,1.9000000000000001,PG,266.0,4.531120331950207,0,1.887966804979253,0.42323651452282157,0.03319502074688797,0.5684647302904564,1.103734439834025
Chris Richard,135.0,0.7,NOHOF,0,70.0,0.052000000000000005,2008.0,25.0,18.0,16.0,38.0,0.494,0.6145,0.1,0.7,C,194.0,1.9285714285714286,0,0.35714285714285715,0.2571428571428571,0.22857142857142856,0.5428571428571428,2.7714285714285714
Chris Robinson,512.0,-0.4,NOHOF,0,111.0,-0.0325,1997.0,143.0,66.0,17.0,100.0,0.37399999999999994,0.52875,-1.0,0.6000000000000001,SG,163.0,4.612612612612613,0,1.2882882882882882,0.5945945945945946,0.15315315315315314,0.9009009009009009,1.4684684684684686
Chris Singleton,612.0,2.2,NOHOF,0,148.0,0.03766666666666667,2012.0,92.0,117.0,57.0,100.0,0.37566666666666665,0.6576666666666667,-1.1,3.3,SF,472.0,4.135135135135135,0,0.6216216216216216,0.7905405405405406,0.38513513513513514,0.6756756756756757,3.189189189189189
Chris Smith,1140.0,3.2,NOHOF,0,226.0,0.02575,1993.0,627.0,118.0,56.0,219.0,0.43566666666666665,0.7056666666666667,2.1,1.2,SG,291.0,5.04424778761062,0,2.774336283185841,0.5221238938053098,0.24778761061946902,0.9690265486725663,1.2876106194690264
Chris Taft,47.0,0.5,NOHOF,0,17.0,0.155,2006.0,2.0,2.0,7.0,2.0,0.605,0.16699999999999998,0.3,0.1,C,36.0,2.764705882352941,0,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.11764705882352941,2.1176470588235294
Chris Washburn,312.0,-0.4000000000000001,NOHOF,0,109.0,-0.00775,1987.0,28.0,16.0,24.0,73.0,0.431,0.5309999999999999,-1.3000000000000003,0.8999999999999999,C,251.0,2.8623853211009176,0,0.25688073394495414,0.14678899082568808,0.22018348623853212,0.6697247706422018,2.302752293577982
Chris Webber,19172.0,91.5,NOHOF,0,959.0,0.10852631578947369,1994.0,4032.0,1351.0,1294.0,2602.0,0.4698947368421054,0.6429473684210526,37.8,53.800000000000004,C,9173.0,19.991657977059436,0,4.204379562043796,1.4087591240875912,1.3493222106360792,2.713242961418144,9.565172054223149
Chris Welp,424.0,1.1,NOHOF,0,136.0,0.016400000000000005,1988.0,52.0,40.0,62.0,81.0,0.4258,0.6736,-0.2,1.2000000000000002,C,313.0,3.1176470588235294,0,0.38235294117647056,0.29411764705882354,0.45588235294117646,0.5955882352941176,2.301470588235294
Chris Whitney,4093.0,21.900000000000002,NOHOF,0,630.0,0.06876923076923076,1994.0,1758.0,380.0,34.0,690.0,0.376923076923077,0.8863076923076924,15.2,6.6,PG,882.0,6.496825396825397,0,2.7904761904761903,0.6031746031746031,0.05396825396825397,1.0952380952380953,1.4
Chris Wilcox,6223.0,32.300000000000004,NOHOF,0,767.0,0.09733333333333333,2003.0,554.0,381.0,296.0,852.0,0.5494666666666668,0.6215333333333335,19.2,13.000000000000002,PF,3763.0,8.113428943937418,0,0.7222946544980443,0.49674054758800523,0.3859191655801825,1.1108213820078228,4.9061277705345505
Chris Wright,120.0,0.8999999999999999,NOHOF,0,35.0,-0.03666666666666667,2012.0,9.0,14.0,18.0,14.0,0.537,0.587,0.7,0.30000000000000004,SF,65.0,3.4285714285714284,0,0.2571428571428571,0.4,0.5142857142857142,0.4,1.8571428571428572
Christian Eyenga,337.0,-0.6000000000000001,NOHOF,0,58.0,-0.014499999999999999,2011.0,45.0,40.0,38.0,53.0,0.33075,0.619,-1.2,0.7,SF,151.0,5.810344827586207,0,0.7758620689655172,0.6896551724137931,0.6551724137931034,0.9137931034482759,2.603448275862069
Christian Laettner,13066.0,75.4,NOHOF,0,1020.0,0.12094117647058826,1993.0,2545.0,1059.0,792.0,2256.0,0.48147058823529415,0.818529411764706,40.9,34.400000000000006,PF,6709.0,12.809803921568628,0,2.4950980392156863,1.0382352941176471,0.7764705882352941,2.211764705882353,6.577450980392157
Christian Wood,96.0,0.6,NOHOF,0,30.0,0.11099999999999999,2016.0,5.0,8.0,13.0,9.0,0.4685,0.6759999999999999,0.30000000000000004,0.2,PF,67.0,3.2,0,0.16666666666666666,0.26666666666666666,0.43333333333333335,0.3,2.2333333333333334
Chubby Cox,29.0,-0.2,NOHOF,0,7.0,-0.127,1983.0,6.0,0.0,1.0,9.0,0.35100000000000003,0.5,-0.3,0.1,SG,10.0,4.142857142857143,0,0.8571428571428571,0.0,0.14285714285714285,1.2857142857142858,1.4285714285714286
Chuck Aleksinas,377.0,0.4,NOHOF,0,74.0,0.019,1985.0,36.0,15.0,15.0,72.0,0.478,0.733,0.1,0.4,C,270.0,5.094594594594595,0,0.4864864864864865,0.20270270270270271,0.20270270270270271,0.972972972972973,3.6486486486486487
Chuck Cooper,3027.0,12.7,NOHOF,0,476.0,0.045142857142857144,1951.0,823.0,0.0,0.0,0.0,0.332625,0.7426249999999999,2.4,10.400000000000002,F,2670.0,6.359243697478991,0,1.7289915966386555,0.0,0.0,0.0,5.609243697478991
Chuck Gilmur,469.0,4.2,NOHOF,0,84.0,,1950.0,125.0,0.0,0.0,0.0,0.307,0.6055,1.9999999999999998,2.2,F-C,75.0,5.583333333333333,0,1.4880952380952381,0.0,0.0,0.0,0.8928571428571429
Chuck Grigsby,16.0,0.0,NOHOF,0,7.0,-0.042,1955.0,7.0,0.0,0.0,0.0,0.368,0.25,-0.1,0.1,G,11.0,2.2857142857142856,0,1.0,0.0,0.0,0.0,1.5714285714285714
Chuck Hayes,2542.0,30.100000000000005,NOHOF,0,705.0,0.09853846153846155,2006.0,816.0,512.0,249.0,494.0,0.4754615384615384,0.6522307692307692,11.799999999999999,18.299999999999997,PF,3453.0,3.6056737588652483,0,1.1574468085106382,0.7262411347517731,0.35319148936170214,0.700709219858156,4.897872340425532
Chuck Mencel,983.0,1.9000000000000001,NOHOF,0,141.0,0.0215,1956.0,333.0,0.0,0.0,0.0,0.3365,0.7795,-0.4,2.3,PG,347.0,6.971631205673759,0,2.3617021276595747,0.0,0.0,0.0,2.4609929078014185
Chuck Mrazovich,85.0,0.4,NOHOF,0,25.0,,1951.0,13.0,0.0,0.0,0.0,0.35,0.604,0.2,0.2,F,40.0,3.4,0,0.52,0.0,0.0,0.0,1.6
Chuck Nevitt,300.0,0.6,NOHOF,0,184.0,-0.05245454545454545,1983.0,26.0,22.0,130.0,92.0,0.4617000000000001,0.5465555555555555,-1.1,1.8,C,271.0,1.6304347826086956,0,0.14130434782608695,0.11956521739130435,0.7065217391304348,0.5,1.4728260869565217
Chuck Noble,3276.0,-0.9,NOHOF,0,411.0,-0.013428571428571429,1956.0,1344.0,0.0,0.0,0.0,0.3381428571428571,0.7048571428571427,-8.1,7.199999999999999,SG,1075.0,7.970802919708029,0,3.27007299270073,0.0,0.0,0.0,2.6155717761557176
Chuck Osborne,5.0,-0.1,NOHOF,0,4.0,-0.134,1962.0,1.0,0.0,0.0,0.0,0.125,0.75,-0.1,0.0,PF,9.0,1.25,0,0.25,0.0,0.0,0.0,2.25
Chuck Person,13858.0,38.800000000000004,NOHOF,0,943.0,0.05992307692307693,1987.0,2645.0,683.0,197.0,1952.0,0.4346153846153846,0.6993846153846154,16.699999999999996,22.200000000000003,SF,4763.0,14.695652173913043,0,2.8048780487804876,0.7242841993637328,0.20890774125132555,2.0699893955461293,5.050901378579003
Chuck Share,5492.0,45.6,NOHOF,0,664.0,0.1429,1952.0,889.0,0.0,0.0,0.0,0.37800000000000006,0.6809090909090909,26.2,19.499999999999996,C,5541.0,8.271084337349398,0,1.338855421686747,0.0,0.0,0.0,8.34487951807229
Chuck Terry,439.0,0.7999999999999999,NOHOF,0,135.0,-0.004333333333333332,1973.0,83.0,60.0,10.0,0.0,0.3586666666666667,0.741,-1.5,2.2,SF,291.0,3.251851851851852,0,0.6148148148148148,0.4444444444444444,0.07407407407407407,0.0,2.1555555555555554
Chuck Williams,978.0,2.5999999999999996,NOHOF,0,203.0,0.03475,1977.0,581.0,112.0,10.0,156.0,0.398,0.79225,1.0,1.5,PG,339.0,4.817733990147783,0,2.8620689655172415,0.5517241379310345,0.04926108374384237,0.7684729064039408,1.6699507389162562
Chuckie Williams,37.0,-0.2,NOHOF,0,22.0,-0.13699999999999998,1977.0,7.0,1.0,0.0,0.0,0.298,0.75,-0.2,0.0,SG,4.0,1.6818181818181819,0,0.3181818181818182,0.045454545454545456,0.0,0.0,0.18181818181818182
Chucky Atkins,8177.0,33.8,NOHOF,0,864.0,0.060882352941176464,2000.0,2876.0,563.0,42.0,1220.0,0.38264705882352945,0.7841764705882354,22.599999999999998,11.599999999999998,PG,1423.0,9.46412037037037,0,3.3287037037037037,0.6516203703703703,0.04861111111111111,1.412037037037037,1.6469907407407407
Chucky Brown,4915.0,22.599999999999998,NOHOF,0,895.0,0.07604761904761906,1990.0,680.0,278.0,270.0,638.0,0.49904761904761896,0.677952380952381,9.4,13.299999999999997,SF,2599.0,5.4916201117318435,0,0.7597765363128491,0.3106145251396648,0.3016759776536313,0.7128491620111732,2.90391061452514
Clarence Glover,65.0,0.3,NOHOF,0,25.0,0.10300000000000001,1972.0,4.0,0.0,0.0,0.0,0.455,0.469,0.0,0.2,PF,46.0,2.6,0,0.16,0.0,0.0,0.0,1.84
Clarence Kea,198.0,1.0,NOHOF,0,51.0,0.10849999999999999,1981.0,19.0,10.0,4.0,32.0,0.494,0.692,0.7,0.30000000000000004,PF,128.0,3.8823529411764706,0,0.37254901960784315,0.19607843137254902,0.0784313725490196,0.6274509803921569,2.5098039215686274
Clarence Weatherspoon,11480.0,65.7,NOHOF,0,1046.0,0.11094117647058825,1993.0,1465.0,995.0,883.0,1584.0,0.46847058823529414,0.7579411764705883,32.1,33.49999999999999,SF,7644.0,10.975143403441683,0,1.4005736137667304,0.9512428298279159,0.844168260038241,1.5143403441682601,7.307839388145315
Clark Kellogg,4918.0,20.9,NOHOF,0,260.0,0.09759999999999999,1983.0,764.0,381.0,105.0,731.0,0.46799999999999997,0.7574,10.700000000000001,10.2,PF,2482.0,18.915384615384614,0,2.9384615384615387,1.4653846153846153,0.40384615384615385,2.8115384615384613,9.546153846153846
Claude English,27.0,-0.3,NOHOF,0,18.0,-0.215,1971.0,6.0,0.0,0.0,0.0,0.262,0.7140000000000001,-0.4,0.1,F,20.0,1.5,0,0.3333333333333333,0.0,0.0,0.0,1.1111111111111112
Claude Gregory,136.0,0.1,NOHOF,0,25.0,-0.3145,1986.0,16.0,10.0,13.0,24.0,0.47750000000000004,0.33299999999999996,-0.3,0.4,PF,97.0,5.44,0,0.64,0.4,0.52,0.96,3.88
Claude Overton,58.0,-0.4,NOHOF,0,15.0,-0.115,1953.0,15.0,0.0,0.0,0.0,0.253,0.667,-0.5,0.1,SG,25.0,3.8666666666666667,0,1.0,0.0,0.0,0.0,1.6666666666666667
Claude Terry,515.0,1.9,NOHOF,0,117.0,0.066,1977.0,123.0,46.0,2.0,8.0,0.47050000000000003,0.8190000000000001,1.4000000000000001,0.5,SG,107.0,4.401709401709402,0,1.0512820512820513,0.39316239316239315,0.017094017094017096,0.06837606837606838,0.9145299145299145
Clay Johnson,224.0,0.7,NOHOF,0,80.0,0.043666666666666666,1982.0,45.0,33.0,9.0,44.0,0.44766666666666666,0.6426666666666666,0.1,0.5,SG,93.0,2.8,0,0.5625,0.4125,0.1125,0.55,1.1625
Cleanthony Early,241.0,-0.6000000000000001,NOHOF,0,56.0,-0.0525,2015.0,42.0,26.0,15.0,49.0,0.3275,0.75,-1.1,0.5,SF,123.0,4.303571428571429,0,0.75,0.4642857142857143,0.26785714285714285,0.875,2.1964285714285716
Clem Haskins,8743.0,35.8,NOHOF,0,681.0,0.09633333333333334,1968.0,2382.0,127.0,30.0,0.0,0.4538888888888889,0.8006666666666666,18.700000000000003,17.099999999999998,PG,2087.0,12.838472834067547,0,3.497797356828194,0.18649045521292218,0.04405286343612335,0.0,3.064610866372981
Clemon Johnson,4811.0,29.799999999999997,NOHOF,0,844.0,0.09266666666666666,1979.0,883.0,416.0,809.0,891.0,0.4915,0.6246666666666666,10.599999999999998,19.099999999999994,C,4032.0,5.700236966824645,0,1.0462085308056872,0.4928909952606635,0.9585308056872038,1.0556872037914693,4.777251184834123
Cleo Hill,320.0,0.3,NOHOF,0,58.0,0.015,1962.0,114.0,0.0,0.0,0.0,0.34600000000000003,0.774,-0.1,0.4,SG,178.0,5.517241379310345,0,1.9655172413793103,0.0,0.0,0.0,3.0689655172413794
Cleveland Buckner,411.0,1.4000000000000001,NOHOF,0,68.0,0.0945,1962.0,44.0,0.0,0.0,0.0,0.4655,0.562,0.6,0.7,PF,240.0,6.044117647058823,0,0.6470588235294118,0.0,0.0,0.0,3.5294117647058822
Cliff Alexander,10.0,0.0,NOHOF,0,8.0,0.052000000000000005,2016.0,0.0,1.0,2.0,1.0,0.5,,0.0,0.0,PF,6.0,1.25,0,0.0,0.125,0.25,0.125,0.75
Cliff Anderson,333.0,0.4,NOHOF,0,109.0,0.0030000000000000005,1968.0,88.0,0.0,0.0,0.0,0.28900000000000003,0.6172,-0.19999999999999998,0.5,SG,151.0,3.055045871559633,0,0.8073394495412844,0.0,0.0,0.0,1.385321100917431
Cliff Barker,557.0,2.1,NOHOF,0,149.0,0.008,1950.0,294.0,0.0,0.0,0.0,0.3073333333333334,0.6483333333333333,1.1102230246251565e-16,2.0999999999999996,SG,181.0,3.738255033557047,0,1.9731543624161074,0.0,0.0,0.0,1.2147651006711409
Cliff Hagan*,13447.0,75.0,HOF,1,745.0,0.1569,1957.0,2242.0,0.0,0.0,0.0,0.4431,0.7946,53.199999999999996,21.8,SF,5116.0,18.0496644295302,0,3.0093959731543625,0.0,0.0,0.0,6.8671140939597315
Cliff Levingston,5888.0,44.199999999999996,NOHOF,0,830.0,0.11654545454545455,1983.0,752.0,534.0,593.0,829.0,0.5038181818181818,0.6498181818181817,23.299999999999997,21.2,PF,4307.0,7.093975903614457,0,0.9060240963855422,0.6433734939759036,0.7144578313253012,0.9987951807228915,5.1891566265060245
Cliff Meely,2795.0,4.800000000000001,NOHOF,0,352.0,0.03528571428571429,1972.0,417.0,102.0,114.0,0.0,0.40985714285714286,0.6734285714285714,-2.5000000000000004,7.300000000000001,PF,1800.0,7.940340909090909,0,1.1846590909090908,0.2897727272727273,0.32386363636363635,0.0,5.113636363636363
Cliff Pondexter,778.0,4.7,NOHOF,0,197.0,0.07966666666666666,1976.0,218.0,81.0,52.0,30.0,0.4206666666666667,0.672,1.1,3.6,PF,747.0,3.949238578680203,0,1.1065989847715736,0.41116751269035534,0.2639593908629442,0.15228426395939088,3.7918781725888326
Cliff Robinson,12081.0,34.2,NOHOF,0,697.0,0.07153846153846155,1980.0,1369.0,743.0,544.0,1720.0,0.46207692307692305,0.733153846153846,6.2,27.799999999999997,PF,5846.0,17.332855093256814,0,1.964131994261119,1.0659971305595408,0.7804878048780488,2.4677187948350072,8.387374461979913
Cliff Williams,4.0,-0.1,NOHOF,0,3.0,-0.27699999999999997,1969.0,2.0,0.0,0.0,0.0,0.222,,-0.1,0.0,G,3.0,1.3333333333333333,0,0.6666666666666666,0.0,0.0,0.0,1.0
Clifford Lett,38.0,-0.1,NOHOF,0,11.0,-0.0945,1990.0,8.0,2.0,1.0,10.0,0.3665,0.667,-0.2,0.1,PG,7.0,3.4545454545454546,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.6363636363636364
Clifford Ray,5821.0,56.699999999999996,NOHOF,0,784.0,0.126,1972.0,1728.0,501.0,638.0,532.0,0.5181000000000001,0.578,19.6,36.9,C,6953.0,7.424744897959184,0,2.204081632653061,0.639030612244898,0.8137755102040817,0.6785714285714286,8.868622448979592
Clifford Robinson,20124.0,91.39999999999999,NOHOF,0,1451.0,0.09089999999999997,1990.0,3198.0,1464.0,1443.0,2568.0,0.42754999999999993,0.6685000000000001,33.699999999999996,57.89999999999999,PF,6515.0,13.869055823569951,0,2.2039972432804964,1.008959338387319,0.994486560992419,1.7698139214334943,4.4900068917987594
Clifford Rozier,1016.0,5.5,NOHOF,0,215.0,-0.008000000000000005,1995.0,129.0,102.0,157.0,191.0,0.4135,0.3872,1.6,3.8,C,1131.0,4.725581395348837,0,0.6,0.4744186046511628,0.7302325581395349,0.8883720930232558,5.26046511627907
Clint Capela,1392.0,10.4,NOHOF,0,154.0,0.11599999999999999,2015.0,113.0,94.0,181.0,152.0,0.5693333333333334,0.36133333333333334,6.1,4.300000000000001,C,1056.0,9.03896103896104,0,0.7337662337662337,0.6103896103896104,1.1753246753246753,0.987012987012987,6.857142857142857
Clint McDaniel,30.0,0.2,NOHOF,0,12.0,0.151,1996.0,7.0,5.0,0.0,2.0,0.348,0.75,0.1,0.1,SG,10.0,2.5,0,0.5833333333333334,0.4166666666666667,0.0,0.16666666666666666,0.8333333333333334
Clint Richardson,4084.0,16.7,NOHOF,0,586.0,0.06625,1980.0,1461.0,360.0,105.0,751.0,0.462875,0.759875,5.2,11.500000000000002,SG,1378.0,6.969283276450512,0,2.493174061433447,0.6143344709897611,0.17918088737201365,1.2815699658703072,2.3515358361774745
Clint Wager,143.0,1.5,NOHOF,0,63.0,,1950.0,90.0,0.0,0.0,0.0,0.281,0.617,-0.8,2.2,C-F,0.0,2.2698412698412698,0,1.4285714285714286,0.0,0.0,0.0,0.0
Clinton Smith,134.0,0.30000000000000004,NOHOF,0,46.0,0.0465,1987.0,49.0,14.0,1.0,27.0,0.4635,0.625,0.0,0.2,SG,60.0,2.9130434782608696,0,1.065217391304348,0.30434782608695654,0.021739130434782608,0.5869565217391305,1.3043478260869565
Clinton Wheeler,359.0,1.5999999999999999,NOHOF,0,115.0,0.07975,1988.0,211.0,90.0,2.0,100.0,0.50625,0.7462500000000001,0.39999999999999997,1.2,PG,102.0,3.121739130434783,0,1.8347826086956522,0.782608695652174,0.017391304347826087,0.8695652173913043,0.8869565217391304
Clyde Drexler*,23848.0,147.3,HOF,1,1162.0,0.17311764705882357,1984.0,6487.0,2343.0,764.0,3163.0,0.4661176470588236,0.7886470588235295,93.8,53.70000000000001,SG,7157.0,20.523235800344235,0,5.582616179001721,2.0163511187607575,0.657487091222031,2.7220309810671255,6.1592082616179
Clyde Lee,6204.0,36.7,NOHOF,0,822.0,0.082,1967.0,893.0,110.0,84.0,0.0,0.42558333333333326,0.6303333333333333,6.0,30.700000000000003,C,8383.0,7.547445255474453,0,1.086374695863747,0.13381995133819952,0.10218978102189781,0.0,10.19829683698297
Clyde Lovellette*,11947.0,70.59999999999998,HOF,1,704.0,0.17354545454545456,1954.0,1097.0,0.0,0.0,0.0,0.44118181818181806,0.7632727272727272,45.0,25.499999999999996,C,6663.0,16.970170454545453,0,1.5582386363636365,0.0,0.0,0.0,9.464488636363637
Clyde Mayes,310.0,0.8,NOHOF,0,83.0,-0.1042,1976.0,43.0,9.0,50.0,0.0,0.27480000000000004,0.48075,-0.2,0.9,PF,295.0,3.7349397590361444,0,0.5180722891566265,0.10843373493975904,0.6024096385542169,0.0,3.5542168674698793
Coby Dietrick,2915.0,15.599999999999998,NOHOF,0,480.0,0.06985714285714287,1977.0,990.0,428.0,284.0,481.0,0.4304285714285715,0.6367142857142857,5.1,10.299999999999999,C,1869.0,6.072916666666667,0,2.0625,0.8916666666666667,0.5916666666666667,1.0020833333333334,3.89375
Coby Karl,86.0,-0.2,NOHOF,0,31.0,-0.2775,2008.0,39.0,10.0,4.0,25.0,0.3446666666666666,0.7113333333333335,-0.4,0.1,SG,50.0,2.774193548387097,0,1.2580645161290323,0.3225806451612903,0.12903225806451613,0.8064516129032258,1.6129032258064515
Cody Zeller,2239.0,18.299999999999997,NOHOF,0,279.0,0.13475,2014.0,362.0,193.0,211.0,282.0,0.49675,0.7342500000000001,9.0,9.3,C,1575.0,8.025089605734767,0,1.2974910394265233,0.6917562724014337,0.7562724014336918,1.010752688172043,5.645161290322581
Cole Aldrich,1138.0,10.200000000000001,NOHOF,0,363.0,0.11877777777777777,2011.0,189.0,140.0,255.0,221.0,0.5386666666666666,0.6937777777777778,3.9,6.2,C,1236.0,3.1349862258953167,0,0.5206611570247934,0.3856749311294766,0.7024793388429752,0.6088154269972452,3.4049586776859506
Conner Henry,610.0,0.10000000000000003,NOHOF,0,186.0,-0.008571428571428572,1987.0,204.0,42.0,12.0,130.0,0.363,0.7265714285714286,-0.9000000000000001,1.0,SG,166.0,3.2795698924731185,0,1.096774193548387,0.22580645161290322,0.06451612903225806,0.6989247311827957,0.8924731182795699
Connie Dierking,7941.0,14.9,NOHOF,0,828.0,0.00471428571428572,1959.0,1185.0,0.0,0.0,0.0,0.38849999999999996,0.6639999999999999,1.3999999999999995,13.5,C,5426.0,9.590579710144928,0,1.431159420289855,0.0,0.0,0.0,6.553140096618358
Connie Hawkins*,9232.0,54.7,HOF,1,578.0,0.12000000000000001,1970.0,2459.0,357.0,231.0,0.0,0.4696666666666666,0.7553333333333333,34.70000000000001,19.9,SF,4536.0,15.972318339100346,0,4.2543252595155705,0.6176470588235294,0.39965397923875434,0.0,7.8477508650519034
Connie Norman,595.0,1.2,NOHOF,0,99.0,0.06599999999999999,1975.0,94.0,41.0,11.0,22.0,0.4623333333333333,0.7753333333333333,0.6000000000000001,0.7,SG,145.0,6.01010101010101,0,0.9494949494949495,0.41414141414141414,0.1111111111111111,0.2222222222222222,1.4646464646464648
Connie Rea,23.0,-0.6,NOHOF,0,20.0,-0.184,1954.0,16.0,0.0,0.0,0.0,0.209,0.313,-0.6,0.1,G-F,31.0,1.15,0,0.8,0.0,0.0,0.0,1.55
Connie Simmons,4074.0,16.6,NOHOF,0,433.0,0.08075,1950.0,738.0,0.0,0.0,0.0,0.3587142857142857,0.673,6.9,9.7,C-F,2294.0,9.408775981524249,0,1.7043879907621247,0.0,0.0,0.0,5.297921478060046
Corey Beck,286.0,0.7,NOHOF,0,112.0,0.018199999999999997,1996.0,143.0,52.0,11.0,100.0,0.42460000000000003,0.6448,-0.5,1.0999999999999999,PG,153.0,2.5535714285714284,0,1.2767857142857142,0.4642857142857143,0.09821428571428571,0.8928571428571429,1.3660714285714286
Corey Benjamin,835.0,-0.9,NOHOF,0,153.0,-0.015,1999.0,143.0,71.0,48.0,164.0,0.36825,0.6745000000000001,-2.2,1.4000000000000001,PG,259.0,5.457516339869281,0,0.934640522875817,0.46405228758169936,0.3137254901960784,1.0718954248366013,1.6928104575163399
Corey Brewer,8401.0,24.499999999999996,NOHOF,0,942.0,0.05768750000000001,2008.0,1503.0,1183.0,254.0,1153.0,0.42225,0.7243125,5.4,19.1,SF,2687.0,8.918259023354565,0,1.5955414012738853,1.2558386411889597,0.26963906581740976,1.223991507430998,2.8524416135881103
Corey Crowder,120.0,0.30000000000000004,NOHOF,0,58.0,-0.08549999999999999,1992.0,18.0,8.0,2.0,15.0,0.29200000000000004,0.583,-0.1,0.3,SF,44.0,2.0689655172413794,0,0.3103448275862069,0.13793103448275862,0.034482758620689655,0.25862068965517243,0.7586206896551724
Corey Gaines,248.0,1.1,NOHOF,0,80.0,0.0808,1989.0,247.0,39.0,4.0,72.0,0.4152,0.6336,0.7,0.5,SG,69.0,3.1,0,3.0875,0.4875,0.05,0.9,0.8625
Corey Maggette,13198.0,62.199999999999996,NOHOF,0,827.0,0.11499999999999999,2000.0,1696.0,590.0,139.0,1874.0,0.44428571428571434,0.8137142857142858,46.3,16.0,SF,4022.0,15.95888754534462,0,2.0507859733978235,0.713422007255139,0.16807738814993953,2.2660217654171704,4.863361547762999
Corey Williams,92.0,0.2,NOHOF,0,39.0,0.025500000000000002,1993.0,29.0,6.0,2.0,13.0,0.375,0.909,0.1,0.1,PG,37.0,2.358974358974359,0,0.7435897435897436,0.15384615384615385,0.05128205128205128,0.3333333333333333,0.9487179487179487
Corie Blount,2945.0,22.499999999999996,NOHOF,0,808.0,0.07982352941176472,1994.0,586.0,438.0,328.0,656.0,0.45170588235294123,0.5765294117647057,4.8,17.599999999999998,PF,3516.0,3.64480198019802,0,0.7252475247524752,0.5420792079207921,0.40594059405940597,0.8118811881188119,4.351485148514851
