Player,PTS,WS,HOF,VALUE,G,WS/48,Year,AST,STL,BLK,TOV,FG%,FT%,OWS,DWS,Pos,TRB,PPG,MVP,APG,SPG,BPG,TPG,RPG
Kirk Hinrich,10468.0,56.1,NOHOF,0,997.0,0.0768235294117647,2004.0,4606.0,1062.0,262.0,1768.0,0.3974117647058823,0.8021875,23.599999999999994,32.300000000000004,PG,2828.0,10.49949849548646,0,4.619859578736208,1.065195586760281,0.26278836509528586,1.773319959879639,2.8365095285857573
Kirk Snyder,1594.0,5.6000000000000005,NOHOF,0,247.0,0.0725,2005.0,305.0,106.0,84.0,258.0,0.46083333333333326,0.68,2.4,3.2,SG,617.0,6.4534412955465585,0,1.2348178137651822,0.4291497975708502,0.340080971659919,1.0445344129554657,2.4979757085020244
Klay Thompson,8854.0,36.6,NOHOF,0,464.0,0.11266666666666668,2012.0,1045.0,422.0,251.0,810.0,0.45166666666666666,0.8515,21.900000000000002,14.7,SG,1554.0,19.08189655172414,0,2.252155172413793,0.9094827586206896,0.540948275862069,1.7456896551724137,3.3491379310344827
Kosta Koufos,3440.0,23.900000000000002,NOHOF,0,623.0,0.09636363636363637,2009.0,243.0,239.0,481.0,434.0,0.5118181818181818,0.6006363636363635,10.999999999999998,12.700000000000001,C,2933.0,5.521669341894061,0,0.3900481540930979,0.38362760834670945,0.7720706260032103,0.6966292134831461,4.707865168539326
Kris Humphries,6180.0,33.800000000000004,NOHOF,0,922.0,0.09055555555555556,2005.0,624.0,378.0,525.0,795.0,0.43822222222222224,0.7055,14.0,19.900000000000006,PF,4910.0,6.702819956616052,0,0.6767895878524945,0.40997830802603036,0.56941431670282,0.8622559652928417,5.325379609544469
Kurt Nimphius,4889.0,21.3,NOHOF,0,710.0,0.062083333333333345,1982.0,768.0,244.0,855.0,742.0,0.48066666666666674,0.6563333333333333,10.8,10.500000000000002,C,3114.0,6.885915492957746,0,1.0816901408450703,0.3436619718309859,1.204225352112676,1.0450704225352112,4.385915492957746
Kurt Rambis,5242.0,44.00000000000001,NOHOF,0,1026.0,0.09816666666666668,1982.0,1119.0,904.0,511.0,1179.0,0.5278888888888889,0.6684444444444444,15.7,28.700000000000006,PF,5713.0,5.10916179337232,0,1.090643274853801,0.8810916179337231,0.4980506822612086,1.1491228070175439,5.5682261208577
Kurt Thomas,9416.0,68.49999999999999,NOHOF,0,1180.0,0.09939999999999999,1996.0,1271.0,780.0,898.0,1287.0,0.47855,0.73855,23.7,44.60000000000001,PF,7835.0,7.979661016949152,0,1.0771186440677967,0.6610169491525424,0.7610169491525424,1.090677966101695,6.639830508474576
Kwame Brown,4219.0,21.299999999999997,NOHOF,0,645.0,0.05921428571428571,2002.0,599.0,346.0,399.0,822.0,0.49585714285714294,0.5067142857142856,6.300000000000001,15.199999999999998,PF,3521.0,6.541085271317829,0,0.9286821705426357,0.5364341085271318,0.6186046511627907,1.2744186046511627,5.458914728682171
Kyle Korver,11713.0,73.09999999999998,NOHOF,0,1173.0,0.11227777777777777,2004.0,2088.0,798.0,402.0,1272.0,0.4443333333333333,0.8773333333333332,43.00000000000001,29.799999999999997,SF,3554.0,9.985507246376812,0,1.7800511508951407,0.680306905370844,0.34271099744245526,1.0843989769820972,3.029838022165388
Kyle Lowry,10746.0,73.4,NOHOF,0,790.0,0.1421538461538462,2007.0,4398.0,1049.0,208.0,1699.0,0.4216153846153846,0.8073076923076923,50.199999999999996,23.3,PG,3099.0,13.60253164556962,0,5.567088607594937,1.3278481012658228,0.26329113924050634,2.150632911392405,3.9227848101265823
Kyle Macy,5259.0,36.0,NOHOF,0,551.0,0.12128571428571429,1981.0,2198.0,631.0,49.0,712.0,0.4988571428571428,0.8642857142857142,22.200000000000003,13.8,PG,1214.0,9.544464609800363,0,3.989110707803993,1.1451905626134302,0.08892921960072596,1.2921960072595282,2.2032667876588024
Kyle O'Quinn,1760.0,11.0,NOHOF,0,321.0,0.1106,2013.0,378.0,137.0,306.0,307.0,0.5006,0.7328,4.300000000000001,6.8,C,1461.0,5.482866043613707,0,1.1775700934579438,0.42679127725856697,0.9532710280373832,0.956386292834891,4.5514018691588785
Kyle Singler,2783.0,12.1,NOHOF,0,424.0,0.05485714285714286,2013.0,355.0,249.0,131.0,330.0,0.399,0.7598571428571427,6.7,5.3999999999999995,SF,1210.0,6.563679245283019,0,0.8372641509433962,0.5872641509433962,0.3089622641509434,0.7783018867924528,2.8537735849056602
Kyrie Irving,8232.0,40.4,NOHOF,0,381.0,0.14566666666666667,2012.0,2114.0,504.0,127.0,1031.0,0.4566666666666666,0.8735,31.200000000000003,9.0,PG,1290.0,21.606299212598426,0,5.548556430446194,1.3228346456692914,0.3333333333333333,2.706036745406824,3.3858267716535435
LaBradford Smith,1550.0,2.3,NOHOF,0,249.0,0.076,1992.0,503.0,182.0,20.0,266.0,0.4234,0.7824,0.09999999999999995,2.0999999999999996,SG,355.0,6.224899598393574,0,2.0200803212851404,0.7309236947791165,0.08032128514056225,1.0682730923694779,1.4257028112449799
LaMarcus Aldridge,15136.0,86.69999999999999,NOHOF,0,794.0,0.15081818181818185,2007.0,1510.0,611.0,828.0,1243.0,0.48872727272727273,0.7976363636363636,53.4,33.199999999999996,C,6590.0,19.062972292191436,0,1.9017632241813602,0.7695214105793451,1.0428211586901763,1.5654911838790933,8.299748110831235
LaPhonso Ellis,7410.0,32.8,NOHOF,0,624.0,0.07781818181818183,1993.0,981.0,433.0,477.0,1001.0,0.43499999999999994,0.7436363636363637,14.7,18.099999999999998,PF,4032.0,11.875,0,1.5721153846153846,0.6939102564102564,0.7644230769230769,1.6041666666666667,6.461538461538462
LaRue Martin,1430.0,2.0,NOHOF,0,271.0,0.0205,1973.0,203.0,46.0,98.0,0.0,0.411,0.6805000000000001,-1.6,3.4,C,1258.0,5.276752767527675,0,0.7490774907749077,0.16974169741697417,0.36162361623616235,0.0,4.642066420664206
LaSalle Thompson,8875.0,39.1,NOHOF,0,1087.0,0.04799999999999999,1983.0,1222.0,823.0,1072.0,1834.0,0.4184736842105263,0.7299473684210526,9.100000000000001,29.999999999999993,C,7441.0,8.164673413063477,0,1.124195032198712,0.7571297148114076,0.9862005519779209,1.68721251149954,6.845446182152714
Lamar Green,1863.0,6.9,NOHOF,0,360.0,0.041666666666666664,1970.0,263.0,36.0,43.0,0.0,0.4186666666666667,0.6143333333333333,0.0,6.8999999999999995,PF,2295.0,5.175,0,0.7305555555555555,0.1,0.11944444444444445,0.0,6.375
Lamar Odom,12781.0,77.0,NOHOF,0,961.0,0.104,2000.0,3554.0,848.0,892.0,2253.0,0.45492857142857146,0.6725000000000001,35.800000000000004,41.00000000000001,SF,8059.0,13.299687825182103,0,3.6982310093652444,0.882414151925078,0.9281997918834547,2.344432882414152,8.386056191467222
Lamond Murray,8286.0,19.799999999999997,NOHOF,0,736.0,0.047363636363636365,1995.0,978.0,684.0,319.0,1207.0,0.42036363636363644,0.7437272727272728,7.300000000000001,12.4,SF,3033.0,11.258152173913043,0,1.328804347826087,0.9293478260869565,0.43342391304347827,1.639945652173913,4.1209239130434785
Lancaster Gordon,1125.0,-2.7,NOHOF,0,201.0,-0.04875,1985.0,294.0,128.0,31.0,237.0,0.38025,0.8240000000000001,-3.9,1.1,SG,259.0,5.597014925373134,0,1.462686567164179,0.6368159203980099,0.15422885572139303,1.1791044776119404,1.2885572139303483
Lance Stephenson,3801.0,15.899999999999999,NOHOF,0,445.0,0.02725,2011.0,1273.0,294.0,60.0,739.0,0.4410833333333333,0.66275,1.8999999999999995,13.8,SG,1760.0,8.541573033707865,0,2.8606741573033707,0.6606741573033708,0.1348314606741573,1.6606741573033708,3.955056179775281
Lance Thomas,1966.0,3.9999999999999996,NOHOF,0,335.0,0.016875,2012.0,258.0,138.0,42.0,270.0,0.402125,0.74175,1.6999999999999997,2.4,PF,911.0,5.86865671641791,0,0.7701492537313432,0.41194029850746267,0.1253731343283582,0.8059701492537313,2.719402985074627
Landry Fields,1731.0,10.5,NOHOF,0,255.0,0.0732,2011.0,419.0,212.0,45.0,270.0,0.461,0.6884,4.7,5.7,SG,1092.0,6.788235294117647,0,1.6431372549019607,0.8313725490196079,0.17647058823529413,1.0588235294117647,4.2823529411764705
Langston Galloway,2328.0,7.199999999999999,NOHOF,0,275.0,0.044,2015.0,543.0,221.0,46.0,214.0,0.38999999999999996,0.8089999999999999,2.5,4.6,PG,790.0,8.465454545454545,0,1.9745454545454546,0.8036363636363636,0.16727272727272727,0.7781818181818182,2.8727272727272726
Larry Costello,8622.0,62.7,NOHOF,0,706.0,0.13341666666666666,1955.0,3215.0,0.0,0.0,0.0,0.43100000000000005,0.8416666666666667,41.900000000000006,20.9,PG,2705.0,12.212464589235127,0,4.553824362606233,0.0,0.0,0.0,3.831444759206799
Larry Demic,976.0,1.4,NOHOF,0,206.0,0.020666666666666667,1980.0,106.0,72.0,49.0,252.0,0.47,0.5299999999999999,-0.9999999999999999,2.3000000000000003,PF,805.0,4.737864077669903,0,0.5145631067961165,0.34951456310679613,0.23786407766990292,1.2233009708737863,3.907766990291262
Larry Drew,8156.0,24.0,NOHOF,0,726.0,0.043636363636363654,1981.0,3747.0,797.0,45.0,1590.0,0.4480909090909091,0.7808181818181819,11.900000000000002,12.299999999999999,PG,1280.0,11.234159779614325,0,5.161157024793388,1.0977961432506886,0.06198347107438017,2.190082644628099,1.7630853994490359
Larry Foust,11198.0,74.19999999999999,NOHOF,0,817.0,0.1638,1951.0,1368.0,0.0,0.0,0.0,0.4083333333333334,0.74575,48.4,25.800000000000004,C,8041.0,13.7062423500612,0,1.6744186046511629,0.0,0.0,0.0,9.842105263157896
Larry Hughes,13346.0,38.5,NOHOF,0,977.0,0.04828571428571428,1999.0,2932.0,1430.0,329.0,2011.0,0.3880476190476191,0.7611904761904762,9.200000000000001,29.400000000000002,PG,3919.0,13.660184237461618,0,3.0010235414534288,1.4636642784032754,0.3367451381780962,2.0583418628454453,4.011258955987717
Larry Johnson,11456.0,69.6,NOHOF,0,711.0,0.10754545454545456,1978.0,2305.0,520.0,260.0,1438.0,0.4561818181818181,0.6955454545454546,43.89999999999999,25.6,SG,5305.0,16.112517580872012,0,3.241912798874824,0.7313642756680732,0.3656821378340366,2.0225035161744023,7.461322081575246
Larry Kenon,8815.0,37.2,NOHOF,0,551.0,0.06720000000000001,1977.0,1326.0,698.0,164.0,1148.0,0.4620000000000001,0.7491111111111111,21.499999999999993,15.899999999999999,PF,4089.0,15.998185117967331,0,2.4065335753176043,1.2667876588021778,0.29764065335753176,2.0834845735027225,7.421052631578948
Larry Krystkowiak,3425.0,15.700000000000001,NOHOF,0,420.0,0.09633333333333335,1987.0,513.0,264.0,62.0,522.0,0.4503333333333333,0.7681111111111112,6.600000000000001,9.100000000000001,PF,2051.0,8.154761904761905,0,1.2214285714285715,0.6285714285714286,0.14761904761904762,1.2428571428571429,4.883333333333334
Larry McNeill,3148.0,16.3,NOHOF,0,367.0,0.1237,1974.0,278.0,211.0,91.0,138.0,0.4373,0.8172,10.000000000000002,6.3999999999999995,PF,1717.0,8.577656675749319,0,0.7574931880108992,0.5749318801089919,0.24795640326975477,0.3760217983651226,4.678474114441417
Larry Nance,17765.0,123.1,NOHOF,0,1113.0,0.1588235294117647,1982.0,2740.0,1071.0,2249.0,1963.0,0.538470588235294,0.7501176470588234,73.39999999999999,49.89999999999999,PF,8640.0,15.96136567834681,0,2.461814914645103,0.9622641509433962,2.0206648697214735,1.7637017070979335,7.762803234501348
Larry Sanders,1520.0,10.299999999999999,NOHOF,0,238.0,0.07300000000000001,2011.0,174.0,152.0,429.0,224.0,0.4358333333333333,0.6041666666666666,1.7999999999999998,8.5,C,1345.0,6.38655462184874,0,0.7310924369747899,0.6386554621848739,1.8025210084033614,0.9411764705882353,5.651260504201681
Larry Siegfried,6078.0,33.2,NOHOF,0,581.0,0.09154545454545455,1964.0,2022.0,0.0,0.0,0.0,0.3880909090909091,0.8483636363636363,11.799999999999997,21.299999999999997,SG,1609.0,10.461273666092943,0,3.4802065404475044,0.0,0.0,0.0,2.7693631669535286
Larry Smith,5904.0,46.2,NOHOF,0,883.0,0.08953846153846154,1981.0,941.0,699.0,457.0,1280.0,0.520846153846154,0.4616923076923076,20.499999999999996,25.4,PF,8125.0,6.686296715741789,0,1.0656851642129106,0.7916194790486977,0.5175537938844847,1.44960362400906,9.20158550396376
Larry Staverman,1502.0,8.5,NOHOF,0,325.0,0.099625,1959.0,283.0,0.0,0.0,0.0,0.464125,0.8,6.999999999999999,1.6,PF,1195.0,4.621538461538462,0,0.8707692307692307,0.0,0.0,0.0,3.6769230769230767
Larry Steele,5009.0,28.3,NOHOF,0,610.0,0.08822222222222223,1972.0,1719.0,846.0,96.0,195.0,0.47777777777777775,0.7965555555555556,15.0,13.4,SG,1781.0,8.211475409836066,0,2.818032786885246,1.3868852459016394,0.15737704918032788,0.319672131147541,2.919672131147541
Larry Stewart,2005.0,9.799999999999999,NOHOF,0,270.0,0.08,1992.0,338.0,147.0,106.0,346.0,0.46740000000000004,0.7242,5.2,4.4,PF,1077.0,7.425925925925926,0,1.2518518518518518,0.5444444444444444,0.3925925925925926,1.2814814814814814,3.988888888888889
Larry Wright,2824.0,10.6,NOHOF,0,343.0,0.0028333333333333357,1977.0,1165.0,283.0,58.0,436.0,0.38749999999999996,0.7822000000000001,5.0,5.7,PG,550.0,8.2332361516035,0,3.3965014577259476,0.8250728862973761,0.16909620991253643,1.271137026239067,1.6034985422740524
Latrell Sprewell,16712.0,56.300000000000004,NOHOF,0,913.0,0.07407692307692308,1993.0,3664.0,1294.0,399.0,2450.0,0.42299999999999993,0.7998461538461539,28.300000000000004,27.799999999999997,SG,3724.0,18.304490690032857,0,4.0131434830230015,1.4173055859802848,0.4370208105147864,2.6834611171960567,4.078860898138006
Lavoy Allen,2150.0,15.299999999999997,NOHOF,0,453.0,0.103125,2012.0,455.0,144.0,247.0,301.0,0.47,0.6833750000000001,6.300000000000001,9.1,PF,2155.0,4.746136865342163,0,1.0044150110375276,0.31788079470198677,0.5452538631346578,0.6644591611479028,4.757174392935982
Lawrence Funderburke,2031.0,13.0,NOHOF,0,318.0,0.13071428571428573,1998.0,183.0,94.0,100.0,225.0,0.4972857142857143,0.6444285714285715,7.999999999999999,4.8,PF,1142.0,6.386792452830188,0,0.5754716981132075,0.29559748427672955,0.31446540880503143,0.7075471698113207,3.591194968553459
Leandro Barbosa,9743.0,39.0,NOHOF,0,914.0,0.08543750000000001,2004.0,1871.0,749.0,128.0,1155.0,0.44937499999999997,0.8133750000000001,25.099999999999998,13.999999999999998,PG,1848.0,10.659737417943107,0,2.0470459518599564,0.8194748358862144,0.1400437636761488,1.263676148796499,2.0218818380743984
Ledell Eackles,4783.0,10.7,NOHOF,0,441.0,0.062285714285714285,1989.0,740.0,249.0,31.0,600.0,0.4412857142857143,0.7788571428571428,5.699999999999999,5.2,SG,979.0,10.845804988662131,0,1.6780045351473922,0.564625850340136,0.07029478458049887,1.3605442176870748,2.2199546485260773
Lee Mayberry,2546.0,7.800000000000001,NOHOF,0,496.0,0.028,1993.0,1767.0,352.0,43.0,591.0,0.4084285714285714,0.6772857142857143,6.400000000000001,1.3999999999999997,PG,642.0,5.133064516129032,0,3.5625,0.7096774193548387,0.08669354838709678,1.1915322580645162,1.2943548387096775
Lee Nailon,2963.0,8.8,NOHOF,0,363.0,0.06277777777777778,2001.0,336.0,148.0,61.0,365.0,0.4614444444444444,0.802,4.6000000000000005,4.1,SF,1079.0,8.162534435261708,0,0.9256198347107438,0.40771349862258954,0.16804407713498623,1.0055096418732783,2.9724517906336088
Lee Winfield,2959.0,12.100000000000001,NOHOF,0,403.0,0.06814285714285714,1970.0,1003.0,68.0,41.0,0.0,0.46214285714285713,0.6649999999999999,8.2,3.9000000000000004,PG,828.0,7.3424317617866,0,2.488833746898263,0.1687344913151365,0.10173697270471464,0.0,2.054590570719603
Len Chappell,8139.0,27.599999999999998,NOHOF,0,858.0,0.06841176470588237,1963.0,620.0,0.0,0.0,0.0,0.4219411764705882,0.6937058823529413,19.500000000000004,8.2,PF,4585.0,9.486013986013987,0,0.7226107226107226,0.0,0.0,0.0,5.343822843822844
Len Elmore,2327.0,13.200000000000001,NOHOF,0,505.0,0.068875,1977.0,459.0,379.0,405.0,522.0,0.40499999999999997,0.71775,-1.3,14.600000000000001,C,2146.0,4.607920792079208,0,0.9089108910891089,0.7504950495049505,0.801980198019802,1.0336633663366337,4.24950495049505
Leo Barnhorst,3232.0,14.200000000000001,NOHOF,0,344.0,0.0865,1950.0,1116.0,0.0,0.0,0.0,0.36219999999999997,0.6768000000000001,2.6,11.7,SF,1506.0,9.395348837209303,0,3.244186046511628,0.0,0.0,0.0,4.377906976744186
Leon Douglas,3587.0,15.100000000000001,NOHOF,0,456.0,0.06671428571428571,1977.0,479.0,210.0,325.0,660.0,0.5251428571428571,0.49342857142857144,5.300000000000001,9.799999999999999,C,2954.0,7.866228070175438,0,1.0504385964912282,0.4605263157894737,0.7127192982456141,1.4473684210526316,6.478070175438597
Leon Powe,1642.0,12.6,NOHOF,0,269.0,0.13485714285714287,2007.0,85.0,79.0,86.0,201.0,0.49414285714285716,0.6212857142857143,7.2,5.3,C,974.0,6.104089219330855,0,0.3159851301115242,0.2936802973977695,0.31970260223048325,0.7472118959107806,3.620817843866171
Leon Wood,2674.0,10.9,NOHOF,0,394.0,0.09730000000000001,1985.0,1223.0,187.0,5.0,379.0,0.4064,0.8053000000000001,8.0,2.8000000000000003,PG,463.0,6.786802030456853,0,3.1040609137055837,0.4746192893401015,0.012690355329949238,0.9619289340101523,1.1751269035532994
Leonard Gray,3042.0,11.700000000000001,NOHOF,0,307.0,0.0682,1975.0,614.0,254.0,122.0,0.0,0.454,0.7417999999999999,4.1,7.6,PF,1462.0,9.908794788273616,0,2.0,0.8273615635179153,0.3973941368078176,0.0,4.762214983713355
Leroy Ellis,11147.0,48.39999999999999,NOHOF,0,1127.0,0.0711875,1963.0,1544.0,146.0,151.0,0.0,0.433875,0.7300625000000001,18.200000000000003,30.099999999999998,C,9486.0,9.890860692102928,0,1.370008873114463,0.129547471162378,0.13398402839396628,0.0,8.417036379769298
Lester Conner,4597.0,30.500000000000004,NOHOF,0,761.0,0.11528571428571428,1983.0,2834.0,1170.0,66.0,972.0,0.44353846153846155,0.7567142857142858,14.5,16.1,PG,1973.0,6.040735873850197,0,3.724047306176084,1.5374507227332457,0.08672798948751642,1.2772667542706964,2.592641261498029
Lew Hitch,2360.0,12.899999999999999,NOHOF,0,482.0,0.081,1952.0,539.0,0.0,0.0,0.0,0.37475,0.687625,2.6000000000000005,10.100000000000001,PF,2436.0,4.8962655601659755,0,1.1182572614107884,0.0,0.0,0.0,5.053941908713693
Lewis Lloyd,5199.0,19.900000000000002,NOHOF,0,409.0,0.003666666666666679,1982.0,1149.0,368.0,133.0,840.0,0.5346666666666667,0.700125,12.1,7.699999999999998,SG,1210.0,12.711491442542787,0,2.8092909535452324,0.8997555012224939,0.3251833740831296,2.053789731051345,2.958435207823961
Linas Kleiza,3561.0,13.599999999999998,NOHOF,0,409.0,0.06885714285714287,2006.0,321.0,159.0,73.0,409.0,0.42271428571428576,0.7620000000000002,7.300000000000001,6.300000000000001,PF,1470.0,8.706601466992666,0,0.784841075794621,0.38875305623471884,0.1784841075794621,1.0,3.5941320293398533
Lindsey Hunter,7956.0,32.8,NOHOF,0,937.0,0.045176470588235304,1994.0,2506.0,1120.0,165.0,1159.0,0.3639411764705882,0.7305882352941176,9.699999999999998,23.000000000000004,PG,2021.0,8.490928495197439,0,2.6744930629669157,1.1953041622198506,0.17609391675560299,1.2369263607257204,2.1568836712913555
Linton Johnson,765.0,3.1,NOHOF,0,205.0,-0.01325,2004.0,85.0,97.0,76.0,135.0,0.3870909090909091,0.7231428571428572,-0.5000000000000002,3.3000000000000003,SF,637.0,3.731707317073171,0,0.4146341463414634,0.47317073170731705,0.37073170731707317,0.6585365853658537,3.107317073170732
Lionel Hollins,8337.0,23.0,NOHOF,0,720.0,0.03975000000000001,1976.0,3168.0,1129.0,202.0,1465.0,0.4315,0.7431666666666668,0.6000000000000005,22.5,PG,1690.0,11.579166666666667,0,4.4,1.5680555555555555,0.28055555555555556,2.0347222222222223,2.3472222222222223
Lionel Simmons,5833.0,16.900000000000002,NOHOF,0,454.0,0.055,1991.0,1498.0,514.0,361.0,982.0,0.415,0.7731428571428571,2.7,14.100000000000003,SF,2833.0,12.848017621145374,0,3.299559471365639,1.13215859030837,0.7951541850220264,2.1629955947136565,6.240088105726873
Lloyd Daniels,1717.0,3.4000000000000004,NOHOF,0,252.0,-0.03266666666666666,1993.0,378.0,134.0,74.0,256.0,0.3441111111111111,0.815875,0.30000000000000004,3.0,SG,546.0,6.813492063492063,0,1.5,0.5317460317460317,0.29365079365079366,1.0158730158730158,2.1666666666666665
Lloyd Neal,4846.0,22.7,NOHOF,0,435.0,0.07442857142857143,1973.0,632.0,178.0,324.0,102.0,0.46785714285714286,0.7231428571428572,11.800000000000002,10.9,C,3370.0,11.14022988505747,0,1.452873563218391,0.4091954022988506,0.7448275862068966,0.23448275862068965,7.747126436781609
Lloyd Walton,1442.0,5.299999999999999,NOHOF,0,341.0,0.0462,1977.0,1243.0,264.0,28.0,422.0,0.4528,0.7243999999999999,1.6,3.7,PG,370.0,4.228739002932551,0,3.6451612903225805,0.7741935483870968,0.08211143695014662,1.2375366568914956,1.0850439882697946
Lonnie Shelton,8049.0,37.300000000000004,NOHOF,0,673.0,0.0834,1977.0,1459.0,739.0,559.0,1284.0,0.48229999999999984,0.7392,11.9,25.6,PF,4136.0,11.959881129271917,0,2.1679049034175333,1.098068350668648,0.8306092124814265,1.9078751857355127,6.145616641901932
Lonny Baxter,1006.0,5.1,NOHOF,0,265.0,0.043666666666666666,2003.0,64.0,65.0,96.0,166.0,0.4464444444444444,0.6179999999999999,1.4,3.7000000000000006,C,781.0,3.7962264150943397,0,0.24150943396226415,0.24528301886792453,0.3622641509433962,0.6264150943396226,2.9471698113207547
Loren Woods,555.0,3.2,NOHOF,0,215.0,0.081,2002.0,74.0,55.0,128.0,138.0,0.4486666666666667,0.6232,0.19999999999999998,2.8,C,682.0,2.5813953488372094,0,0.34418604651162793,0.2558139534883721,0.5953488372093023,0.641860465116279,3.172093023255814
Lorenzen Wright,6206.0,30.499999999999993,NOHOF,0,796.0,0.037733333333333334,1997.0,626.0,474.0,575.0,881.0,0.41853333333333326,0.5816428571428572,10.300000000000002,19.899999999999995,C,4981.0,7.796482412060302,0,0.7864321608040201,0.5954773869346733,0.7223618090452262,1.10678391959799,6.257537688442211
Lorenzo Romar,2135.0,10.400000000000002,NOHOF,0,368.0,0.017222222222222215,1981.0,1227.0,303.0,37.0,418.0,0.3625555555555555,0.7729999999999999,5.000000000000002,5.299999999999999,PG,478.0,5.801630434782608,0,3.3342391304347827,0.8233695652173914,0.10054347826086957,1.1358695652173914,1.298913043478261
Lorenzo Williams,903.0,8.700000000000001,NOHOF,0,318.0,0.060000000000000005,1993.0,277.0,157.0,413.0,266.0,0.42084615384615387,0.357875,1.8,6.899999999999999,PF-C,1875.0,2.839622641509434,0,0.8710691823899371,0.4937106918238994,1.29874213836478,0.8364779874213837,5.89622641509434
Lou Amundson,1953.0,7.699999999999999,NOHOF,0,550.0,0.015000000000000001,2007.0,278.0,200.0,389.0,399.0,0.4125294117647059,0.4048125,-0.29999999999999977,7.500000000000001,PF,1998.0,3.550909090909091,0,0.5054545454545455,0.36363636363636365,0.7072727272727273,0.7254545454545455,3.632727272727273
Lou Hudson,17940.0,80.89999999999999,NOHOF,0,890.0,0.12330769230769233,1967.0,2432.0,516.0,98.0,249.0,0.4831538461538462,0.8021538461538462,63.300000000000004,17.700000000000003,SF,3926.0,20.15730337078652,0,2.7325842696629215,0.5797752808988764,0.1101123595505618,0.2797752808988764,4.4112359550561795
Lou Williams,11446.0,53.70000000000001,NOHOF,0,863.0,0.11157142857142857,2006.0,2514.0,772.0,159.0,1308.0,0.42007142857142865,0.8130000000000001,39.099999999999994,14.4,PG,1840.0,13.263035921205098,0,2.913093858632677,0.8945538818076477,0.1842410196987254,1.5156431054461181,2.132097334878331
Louie Nelson,2340.0,6.3,NOHOF,0,257.0,0.02128571428571429,1974.0,470.0,224.0,28.0,96.0,0.4072857142857143,0.7078571428571429,2.2,4.0,SG,579.0,9.105058365758754,0,1.828793774319066,0.8715953307392996,0.10894941634241245,0.3735408560311284,2.252918287937743
Louis Orr,5545.0,25.7,NOHOF,0,569.0,0.07487499999999998,1981.0,853.0,455.0,163.0,788.0,0.44825,0.752625,12.299999999999999,13.599999999999998,SF,2117.0,9.745166959578208,0,1.4991212653778558,0.7996485061511424,0.28646748681898065,1.3848857644991213,3.720562390158172
Loy Vaught,7152.0,36.6,NOHOF,0,740.0,0.08315384615384615,1991.0,675.0,531.0,235.0,848.0,0.4755384615384616,0.7106923076923076,16.900000000000002,19.900000000000006,PF,5054.0,9.664864864864866,0,0.9121621621621622,0.7175675675675676,0.31756756756756754,1.145945945945946,6.8297297297297295
Luc Longley,4618.0,19.7,NOHOF,0,643.0,0.06483333333333333,1992.0,945.0,323.0,628.0,1061.0,0.4544166666666667,0.754,-0.29999999999999993,20.200000000000003,C,3227.0,7.181959564541213,0,1.4696734059097978,0.5023328149300156,0.9766718506998445,1.650077760497667,5.018662519440125
Luc Mbah,4119.0,24.200000000000003,NOHOF,0,685.0,0.07381818181818182,2009.0,567.0,567.0,251.0,616.0,0.4579090909090908,0.654909090909091,6.0,18.099999999999998,PF,2755.0,6.013138686131387,0,0.8277372262773722,0.8277372262773722,0.36642335766423356,0.8992700729927007,4.021897810218978
Lucious Harris,5784.0,28.599999999999998,NOHOF,0,800.0,0.0815,1994.0,1130.0,556.0,86.0,594.0,0.4203333333333334,0.7818333333333333,16.7,12.2,SG,1864.0,7.23,0,1.4125,0.695,0.1075,0.7425,2.33
Lucius Allen,10667.0,45.699999999999996,NOHOF,0,768.0,0.08574999999999999,1970.0,3546.0,740.0,153.0,247.0,0.45150000000000007,0.7500833333333333,24.7,21.0,PG,2483.0,13.889322916666666,0,4.6171875,0.9635416666666666,0.19921875,0.3216145833333333,3.2330729166666665
Luis Scola,8882.0,45.69999999999999,NOHOF,0,743.0,0.1109,2008.0,1194.0,474.0,224.0,1121.0,0.48839999999999995,0.7333999999999999,21.099999999999998,24.499999999999996,PF,4941.0,11.954239569313593,0,1.6069986541049799,0.6379542395693136,0.30148048452220727,1.5087483176312249,6.650067294751009
Luke Babbitt,1559.0,6.2,NOHOF,0,331.0,0.04,2011.0,193.0,82.0,51.0,146.0,0.39200000000000007,0.7038571428571428,3.3,2.8,SF,751.0,4.709969788519637,0,0.5830815709969789,0.24773413897280966,0.1540785498489426,0.44108761329305135,2.268882175226586
Luke Jackson,5470.0,22.700000000000003,NOHOF,0,608.0,0.037285714285714276,1965.0,889.0,29.0,4.0,56.0,0.38600000000000007,0.7073076923076923,3.4999999999999996,19.1,PF,4712.0,8.99671052631579,0,1.462171052631579,0.047697368421052634,0.006578947368421052,0.09210526315789473,7.75
Luke Ridnour,8046.0,36.2,NOHOF,0,891.0,0.06428571428571428,2004.0,3889.0,846.0,169.0,1415.0,0.4210714285714286,0.8149285714285713,24.3,11.600000000000003,PG,1974.0,9.030303030303031,0,4.364758698092031,0.9494949494949495,0.18967452300785634,1.5881032547699214,2.2154882154882154
Luke Walton,2704.0,13.200000000000001,NOHOF,0,594.0,0.04083333333333334,2004.0,1352.0,318.0,103.0,624.0,0.403,0.6703333333333333,4.3999999999999995,8.799999999999999,PF,1637.0,4.552188552188552,0,2.276094276094276,0.5353535353535354,0.1734006734006734,1.0505050505050506,2.755892255892256
